county,rep_unit,wsa_dist,wss_dist,year,con_dist
OZAUKEE,CITY OF MEQUON Ward 16,24,8,2012,6
OZAUKEE,CITY OF MEQUON Ward 17,24,8,2012,6
WASHINGTON,TOWN OF GERMANTOWN Ward 1,24,8,2012,5
WASHINGTON,"VILLAGE OF GERMANTOWN Wards 1,8,10 & 11",24,8,2012,5
WASHINGTON,"VILLAGE OF GERMANTOWN Wards 2,5,6 & 7",24,8,2012,5
WASHINGTON,"VILLAGE OF GERMANTOWN Wards 3,16,4,17 & 9",24,8,2012,5
WASHINGTON,VILLAGE OF GERMANTOWN Wards 12 -15,24,8,2012,5
WASHINGTON,CITY OF MILWAUKEE Ward 318,24,8,2012,5
WAUKESHA,VILLAGE OF MENOMONEE FALLS WARD 5,24,8,2012,5
WAUKESHA,VILLAGE OF MENOMONEE FALLS WARD 6,24,8,2012,5
WAUKESHA,VILLAGE OF MENOMONEE FALLS WARD 7,24,8,2012,5
WAUKESHA,VILLAGE OF MENOMONEE FALLS WARD 8,24,8,2012,5
WAUKESHA,VILLAGE OF MENOMONEE FALLS WARD 9,24,8,2012,5
CALUMET,TOWN OF CHARLESTOWN WARD 1,25,9,2012,8
CALUMET,"TOWN OF CHILTON WARDS 1, 2, 3",25,9,2012,8
CALUMET,TOWN OF RANTOUL WARD 1,25,9,2012,8
CALUMET,VILLAGE OF HILBERT Wards 1 & 2,25,9,2012,8
CALUMET,VILLAGE OF POTTER WARD 1,25,9,2012,8
CALUMET,CITY OF CHILTON Ward 1-5,25,9,2012,8
MANITOWOC,TOWN OF CATO Ward 1-2,25,9,2012,6
MANITOWOC,TOWN OF EATON WARD 1,25,9,2012,6
MANITOWOC,TOWN OF LIBERTY WARDS 1-2,25,9,2012,6
MANITOWOC,TOWN OF MANITOWOC WARDS 1-2,25,9,2012,6
MANITOWOC,TOWN OF MANITOWOC RAPIDS Wards 1 - 5,25,9,2012,6
MANITOWOC,TOWN OF MAPLE GROVE Ward 1,25,9,2012,6
MANITOWOC,TOWN OF MEEME Wards 1 - 4,25,9,2012,6
MANITOWOC,TOWN OF NEWTON Wards 1 - 3,25,9,2012,6
MANITOWOC,TOWN OF ROCKLAND Ward 1 & 2,25,9,2012,6
MANITOWOC,VILLAGE OF REEDSVILLE Wards 1-2,25,9,2012,6
MANITOWOC,VILLAGE OF ST. NAZIANZ WARD 1,25,9,2012,6
MANITOWOC,VILLAGE OF VALDERS WARD 1,25,9,2012,6
MANITOWOC,VILLAGE OF WHITELAW WARD 1,25,9,2012,6
MANITOWOC,CITY OF MANITOWOC Wards 1 & 2,25,9,2012,6
MANITOWOC,"CITY OF MANITOWOC Wards 3, 4,& 22",25,9,2012,6
MANITOWOC,CITY OF MANITOWOC Wards 5 & 6,25,9,2012,6
MANITOWOC,CITY OF MANITOWOC Wards 7 & 8,25,9,2012,6
MANITOWOC,CITY OF MANITOWOC Wards 9 & 10,25,9,2012,6
MANITOWOC,CITY OF MANITOWOC Wards 11 & 12,25,9,2012,6
MANITOWOC,CITY OF MANITOWOC Wards 13 & 14,25,9,2012,6
MANITOWOC,CITY OF MANITOWOC Wards 15 & 16,25,9,2012,6
MANITOWOC,"CITY OF MANITOWOC Wards 17, 18 & 21",25,9,2012,6
MANITOWOC,CITY OF MANITOWOC Wards 19 & 20,25,9,2012,6
SHEBOYGAN,TOWN OF HOLLAND Wards 1 - 3,26,9,2012,6
SHEBOYGAN,TOWN OF LIMA Wards 1 - 4,26,9,2012,6
SHEBOYGAN,TOWN OF SHERMAN Wards 1 - 2,26,9,2012,6
SHEBOYGAN,TOWN OF WILSON WARDS 1-4,26,9,2012,6
SHEBOYGAN,VILLAGE OF ADELL Ward 1,26,9,2012,6
SHEBOYGAN,VILLAGE OF CEDAR GROVE Wards 1 - 3,26,9,2012,6
SHEBOYGAN,VILLAGE OF OOSTBURG WARDS 1-4,26,9,2012,6
SHEBOYGAN,VILLAGE OF RANDOM LAKE Wards 1 - 2,26,9,2012,6
SHEBOYGAN,CITY OF SHEBOYGAN WARD 06,26,9,2012,6
SHEBOYGAN,CITY OF SHEBOYGAN WARD 07,26,9,2012,6
SHEBOYGAN,CITY OF SHEBOYGAN WARD 08,26,9,2012,6
SHEBOYGAN,CITY OF SHEBOYGAN WARD 13,26,9,2012,6
SHEBOYGAN,CITY OF SHEBOYGAN WARD 14,26,9,2012,6
SHEBOYGAN,CITY OF SHEBOYGAN WARD 15,26,9,2012,6
SHEBOYGAN,CITY OF SHEBOYGAN WARD 16,26,9,2012,6
SHEBOYGAN,CITY OF SHEBOYGAN WARD 17,26,9,2012,6
SHEBOYGAN,CITY OF SHEBOYGAN WARD 18,26,9,2012,6
SHEBOYGAN,CITY OF SHEBOYGAN WARD 19,26,9,2012,6
SHEBOYGAN,CITY OF SHEBOYGAN WARD 20,26,9,2012,6
SHEBOYGAN,CITY OF SHEBOYGAN WARD 21,26,9,2012,6
SHEBOYGAN,CITY OF SHEBOYGAN WARD 22,26,9,2012,6
SHEBOYGAN,CITY OF SHEBOYGAN WARD 23,26,9,2012,6
SHEBOYGAN,CITY OF SHEBOYGAN WARD 24,26,9,2012,6
SHEBOYGAN,CITY OF SHEBOYGAN WARD 25,26,9,2012,6
SHEBOYGAN,CITY OF SHEBOYGAN WARD 26,26,9,2012,6
SHEBOYGAN,CITY OF SHEBOYGAN FALLS WARDS 1-2 & 9,26,9,2012,6
SHEBOYGAN,CITY OF SHEBOYGAN FALLS WARDS 3-5,26,9,2012,6
SHEBOYGAN,CITY OF SHEBOYGAN FALLS WARDS 6-8,26,9,2012,6
CALUMET,CITY OF KIEL Ward 7,27,9,2012,8
MANITOWOC,TOWN OF CENTERVILLE WARD 1,27,9,2012,6
MANITOWOC,TOWN OF MEEME Wards 2 - 3,27,9,2012,6
MANITOWOC,TOWN OF SCHLESWIG Ward 1 & 2,27,9,2012,6
MANITOWOC,VILLAGE OF CLEVELAND Wards 1 - 2,27,9,2012,6
MANITOWOC,CITY OF KIEL Wards 1-6 & 8,27,9,2012,6
SHEBOYGAN,TOWN OF HERMAN WARDS 1 - 3,27,9,2012,6
SHEBOYGAN,TOWN OF MOSEL Ward 1,27,9,2012,6
SHEBOYGAN,TOWN OF PLYMOUTH Wards 1 - 4,27,9,2012,6
SHEBOYGAN,TOWN OF RHINE Wards 1 - 3,27,9,2012,6
SHEBOYGAN,TOWN OF SHEBOYGAN WARD 1 2 3 4 5 FIREHOUSE,27,9,2012,6
SHEBOYGAN,TOWN OF SHEBOYGAN WARD 6 7 8 9 10 TOWN HALL,27,9,2012,6
SHEBOYGAN,TOWN OF SHEBOYGAN FALLS Wards 1-3,27,9,2012,6
SHEBOYGAN,VILLAGE OF ELKHART LAKE Wards 1 - 2,27,9,2012,6
SHEBOYGAN,VILLAGE OF GLENBEULAH Ward 1,27,9,2012,6
SHEBOYGAN,VILLAGE OF HOWARDS GROVE WARDS 1-4,27,9,2012,6
SHEBOYGAN,VILLAGE OF KOHLER Wards 1 - 3,27,9,2012,6
SHEBOYGAN,CITY OF PLYMOUTH Wards 1-3,27,9,2012,6
SHEBOYGAN,CITY OF PLYMOUTH Wards 4-6,27,9,2012,6
SHEBOYGAN,CITY OF PLYMOUTH Wards 7-9,27,9,2012,6
SHEBOYGAN,CITY OF PLYMOUTH Wards 10-12,27,9,2012,6
SHEBOYGAN,CITY OF SHEBOYGAN WARD 01,27,9,2012,6
SHEBOYGAN,CITY OF SHEBOYGAN WARD 02,27,9,2012,6
SHEBOYGAN,CITY OF SHEBOYGAN WARD 03,27,9,2012,6
SHEBOYGAN,CITY OF SHEBOYGAN WARD 04,27,9,2012,6
SHEBOYGAN,CITY OF SHEBOYGAN WARD 05,27,9,2012,6
SHEBOYGAN,CITY OF SHEBOYGAN WARD 09,27,9,2012,6
SHEBOYGAN,CITY OF SHEBOYGAN WARD 10,27,9,2012,6
SHEBOYGAN,CITY OF SHEBOYGAN WARD 11,27,9,2012,6
SHEBOYGAN,CITY OF SHEBOYGAN WARD 12,27,9,2012,6
BURNETT,TOWN OF ANDERSON WARD 1,28,10,2012,7
BURNETT,TOWN OF DANIELS WARD 1,28,10,2012,7
BURNETT,TOWN OF GRANTSBURG WARDS 1-3,28,10,2012,7
BURNETT,TOWN OF LINCOLN WARD 1,28,10,2012,7
BURNETT,TOWN OF MEENON WARDS 1-3,28,10,2012,7
BURNETT,TOWN OF SIREN WARDS 1-2,28,10,2012,7
BURNETT,TOWN OF TRADE LAKE WARDS 1-2,28,10,2012,7
BURNETT,TOWN OF WEST MARSHLAND WARDS 1-2,28,10,2012,7
BURNETT,TOWN OF WOOD RIVER WARDS 1-3,28,10,2012,7
BURNETT,VILLAGE OF GRANTSBURG Wards 1- 3,28,10,2012,7
BURNETT,VILLAGE OF SIREN Wards 1 & 2,28,10,2012,7
BURNETT,VILLAGE OF WEBSTER WARDS 1-2,28,10,2012,7
POLK,TOWN OF ALDEN Wards 1 - 4,28,10,2012,7
POLK,TOWN OF APPLE RIVER Wards 1-2,28,10,2012,7
POLK,TOWN OF BALSAM LAKE Wards 1-2,28,10,2012,7
POLK,TOWN OF BEAVER Ward 1,28,10,2012,7
POLK,TOWN OF BLACK BROOK Wards 1-2,28,10,2012,7
POLK,TOWN OF BONE LAKE Ward 1,28,10,2012,7
POLK,TOWN OF CLAM FALLS Ward 1,28,10,2012,7
POLK,TOWN OF CLAYTON Ward 1,28,10,2012,7
POLK,TOWN OF EUREKA Wards 1-2,28,10,2012,7
POLK,TOWN OF FARMINGTON Ward 1-2,28,10,2012,7
POLK,TOWN OF GARFIELD Wards 1-3,28,10,2012,7
POLK,TOWN OF GEORGETOWN Wards 1-2,28,10,2012,7
POLK,TOWN OF LAKETOWN Ward 1,28,10,2012,7
POLK,TOWN OF LINCOLN Wards 1-4,28,10,2012,7
POLK,TOWN OF LORAIN Ward 1,28,10,2012,7
POLK,TOWN OF LUCK Wards 1-2,28,10,2012,7
POLK,TOWN OF MILLTOWN Wards 1-2,28,10,2012,7
POLK,TOWN OF OSCEOLA Wards 1-5,28,10,2012,7
POLK,TOWN OF ST. CROIX FALLS Wards 1-2,28,10,2012,7
POLK,TOWN OF STERLING Wards 1,28,10,2012,7
POLK,TOWN OF WEST SWEDEN Ward 1,28,10,2012,7
POLK,VILLAGE OF BALSAM LAKE Wards 1-2,28,10,2012,7
POLK,VILLAGE OF CENTURIA Ward 1,28,10,2012,7
POLK,VILLAGE OF CLAYTON Ward 1,28,10,2012,7
POLK,VILLAGE OF DRESSER Ward 1,28,10,2012,7
POLK,VILLAGE OF FREDERIC Wards 1-2,28,10,2012,7
POLK,VILLAGE OF LUCK WARDS 1-2,28,10,2012,7
POLK,VILLAGE OF MILLTOWN Ward 1,28,10,2012,7
POLK,VILLAGE OF OSCEOLA Wards 1-3,28,10,2012,7
POLK,VILLAGE OF TURTLE LAKE WARD 2B,28,10,2012,7
POLK,CITY OF AMERY Wards 1 - 5,28,10,2012,7
POLK,CITY OF ST. CROIX FALLS Wards 1-4,28,10,2012,7
ST. CROIX,TOWN OF SOMERSET WARDS 1 - 6,28,10,2012,7
ST. CROIX,VILLAGE OF SOMERSET Wards 1-4,28,10,2012,7
DUNN,TOWN OF LUCAS WARD 1,29,10,2012,3
DUNN,TOWN OF MENOMONIE WARDS 1-3,29,10,2012,3
DUNN,TOWN OF STANTON WARD 1,29,10,2012,3
DUNN,TOWN OF TIFFANY WARDS 1-2,29,10,2012,3
DUNN,VILLAGE OF BOYCEVILLE Ward 1,29,10,2012,3
DUNN,VILLAGE OF DOWNING WARD 1,29,10,2012,3
DUNN,VILLAGE OF KNAPP WARD 1,29,10,2012,3
DUNN,CITY OF MENOMONIE Wards 1 + 2,29,10,2012,3
DUNN,CITY OF MENOMONIE wards 3 + 4,29,10,2012,3
DUNN,CITY OF MENOMONIE Wards 5 + 7,29,10,2012,3
DUNN,CITY OF MENOMONIE Ward 6,29,10,2012,3
DUNN,CITY OF MENOMONIE Wards 8 + 9,29,10,2012,3
DUNN,CITY OF MENOMONIE Wards 10 & 11,29,10,2012,3
ST. CROIX,TOWN OF BALDWIN WARDS 1 - 2,29,10,2012,7
ST. CROIX,TOWN OF CADY WARD 1,29,10,2012,7
ST. CROIX,TOWN OF CYLON WARD 1,29,10,2012,7
ST. CROIX,TOWN OF EAU GALLE WARDS 1 - 2,29,10,2012,7
ST. CROIX,TOWN OF EMERALD WARD 1,29,10,2012,7
ST. CROIX,TOWN OF ERIN PRAIRIE WARD 1,29,10,2012,7
ST. CROIX,TOWN OF GLENWOOD WARD 1,29,10,2012,7
ST. CROIX,TOWN OF HAMMOND WARDS 1 - 3,29,10,2012,7
ST. CROIX,TOWN OF PLEASANT VALLEY WARD 1,29,10,2012,7
ST. CROIX,"TOWN OF RICHMOND WARDS 1, 2",29,10,2012,7
ST. CROIX,TOWN OF RUSH RIVER WARD 1,29,10,2012,7
ST. CROIX,TOWN OF SPRINGFIELD WARD 1,29,10,2012,7
ST. CROIX,TOWN OF STANTON WARD 1,29,10,2012,7
ST. CROIX,TOWN OF STAR PRAIRIE WARDS 1 - 6,29,10,2012,7
ST. CROIX,VILLAGE OF BALDWIN Wards 1 - 6,29,10,2012,7
ST. CROIX,VILLAGE OF DEER PARK WARD 1,29,10,2012,7
ST. CROIX,VILLAGE OF HAMMOND WARDS 1-4,29,10,2012,7
ST. CROIX,VILLAGE OF STAR PRAIRIE WARD 1,29,10,2012,7
ST. CROIX,VILLAGE OF WILSON WARD 1,29,10,2012,7
ST. CROIX,VILLAGE OF WOODVILLE Ward 1-2,29,10,2012,7
ST. CROIX,CITY OF GLENWOOD CITY Wards 1 - 2,29,10,2012,7
ST. CROIX,CITY OF NEW RICHMOND Wards 1-6,29,10,2012,7
ST. CROIX,CITY OF NEW RICHMOND Wards 7-12,29,10,2012,7
PIERCE,TOWN OF RIVER FALLS Wards 1 - 3,30,10,2012,3
PIERCE,CITY OF RIVER FALLS Ward 5,30,10,2012,3
PIERCE,"CITY OF RIVER FALLS Wards 6, 7 & 8",30,10,2012,3
PIERCE,"CITY OF RIVER FALLS Wards 9, 10 & 11",30,10,2012,3
PIERCE,"CITY OF RIVER FALLS Wards 12, 13 & 14",30,10,2012,3
ST. CROIX,TOWN OF HUDSON Wards 1-14,30,10,2012,7
ST. CROIX,TOWN OF KINNICKINNIC WARDS 1 - 3,30,10,2012,7
ST. CROIX,TOWN OF RICHMOND WARDS 3-5,30,10,2012,7
ST. CROIX,TOWN OF ST. JOSEPH Wards 1-6,30,10,2012,7
ST. CROIX,TOWN OF TROY Wards 1 - 7,30,10,2012,7
ST. CROIX,TOWN OF WARREN WARDS 1 - 3,30,10,2012,7
ST. CROIX,VILLAGE OF NORTH HUDSON Wards 1-6,30,10,2012,7
ST. CROIX,VILLAGE OF ROBERTS WARDS 1-4,30,10,2012,7
ST. CROIX,CITY OF HUDSON Wards 1 & 2,30,10,2012,7
ST. CROIX,CITY OF HUDSON Wards 3 & 4,30,10,2012,7
ST. CROIX,CITY OF HUDSON Wards 5 & 6,30,10,2012,7
ST. CROIX,CITY OF HUDSON Wards 7 & 8,30,10,2012,7
ST. CROIX,CITY OF HUDSON Wards 9 & 10,30,10,2012,7
ST. CROIX,CITY OF HUDSON Wards 11 & 12,30,10,2012,7
ST. CROIX,"CITY OF RIVER FALLS Wards 1, 2, 3 & 4",30,10,2012,7
ROCK,TOWN OF BELOIT Wards 7 - 10,31,11,2012,2
ROCK,TOWN OF BRADFORD Wards 1-2,31,11,2012,1
ROCK,TOWN OF CLINTON WARD 1,31,11,2012,1
ROCK,TOWN OF HARMONY WARD 1,31,11,2012,2
ROCK,TOWN OF HARMONY WARDS 2-5,31,11,2012,1
ROCK,TOWN OF JOHNSTOWN Ward 1,31,11,2012,1
ROCK,TOWN OF LA PRAIRIE WARD 1,31,11,2012,1
ROCK,TOWN OF LA PRAIRIE WARD 2,31,11,2012,2
ROCK,TOWN OF TURTLE Wards 1 & 4,31,11,2012,2
ROCK,TOWN OF TURTLE Wards 2 & 3,31,11,2012,1
ROCK,VILLAGE OF CLINTON Wards 1-3,31,11,2012,1
ROCK,CITY OF BELOIT WARD 20,31,11,2012,2
ROCK,CITY OF BELOIT WARD 21,31,11,2012,2
ROCK,CITY OF BELOIT WARD 22,31,11,2012,2
ROCK,CITY OF BELOIT WARD 23,31,11,2012,2
ROCK,CITY OF BELOIT WARD 24,31,11,2012,2
ROCK,CITY OF BELOIT WARD 25,31,11,2012,1
ROCK,CITY OF JANESVILLE WARD 20,31,11,2012,1
ROCK,CITY OF JANESVILLE WARD 21,31,11,2012,1
ROCK,CITY OF JANESVILLE WARD 22,31,11,2012,1
ROCK,CITY OF JANESVILLE WARD 23,31,11,2012,1
ROCK,CITY OF JANESVILLE WARD 26,31,11,2012,1
ROCK,CITY OF JANESVILLE WARD 29,31,11,2012,1
WALWORTH,TOWN OF DARIEN Wards 1 - 3,31,11,2012,1
WALWORTH,TOWN OF RICHMOND WARDS 1-3,31,11,2012,1
WALWORTH,TOWN OF SHARON Ward 1,31,11,2012,1
WALWORTH,TOWN OF SUGAR CREEK Wards 1-5,31,11,2012,1
WALWORTH,TOWN OF WALWORTH WARDS 1-3,31,11,2012,1
WALWORTH,"VILLAGE OF DARIEN Wards 1, 2",31,11,2012,1
WALWORTH,VILLAGE OF FONTANA Wards 1-3,31,11,2012,1
WALWORTH,VILLAGE OF SHARON WARDS 1 & 2,31,11,2012,1
WALWORTH,VILLAGE OF WALWORTH Wards 1 - 3,31,11,2012,1
WALWORTH,VILLAGE OF WILLIAMS BAY Wards 1 - 4,31,11,2012,1
WALWORTH,CITY OF ELKHORN WARD 1-7,31,11,2012,1
KENOSHA,TOWN OF WHEATLAND Wards 1-6,32,11,2012,1
KENOSHA,VILLAGE OF GENOA CITY Ward 5,32,11,2012,1
RACINE,TOWN OF BURLINGTON WARDS 8-10,32,11,2012,1
WALWORTH,TOWN OF BLOOMFIELD WARDS 1-2,32,11,2012,1
WALWORTH,TOWN OF DELAVAN Wards 1-11,32,11,2012,1
WALWORTH,TOWN OF EAST TROY WARDS 4-6,32,11,2012,1
WALWORTH,TOWN OF GENEVA Wards 1-8,32,11,2012,1
WALWORTH,"TOWN OF LAFAYETTE WARDS 1,2,3,",32,11,2012,1
WALWORTH,"TOWN OF LINN Wards 1, 2, 3, 4, 6",32,11,2012,1
WALWORTH,TOWN OF LINN Ward 5,32,11,2012,1
WALWORTH,TOWN OF LYONS Wards 1-7,32,11,2012,1
WALWORTH,TOWN OF SPRING PRAIRIE Wards 1-4,32,11,2012,1
WALWORTH,VILLAGE OF BLOOMFIELD WARDS 1 - 5,32,11,2012,1
WALWORTH,VILLAGE OF EAST TROY Wards 1-5,32,11,2012,1
WALWORTH,VILLAGE OF GENOA CITY WARD 1 -4,32,11,2012,1
WALWORTH,CITY OF DELAVAN Wards 1-14,32,11,2012,1
WALWORTH,CITY OF ELKHORN WARD 8,32,11,2012,1
WALWORTH,"CITY OF LAKE GENEVA Wards 1, 2",32,11,2012,1
WALWORTH,"CITY OF LAKE GENEVA Wards 3, 4",32,11,2012,1
WALWORTH,"CITY OF LAKE GENEVA Wards 5, 6, 10",32,11,2012,1
WALWORTH,"CITY OF LAKE GENEVA Wards 7, 8, 9",32,11,2012,1
JEFFERSON,TOWN OF HEBRON Wards 1-2,33,11,2012,5
JEFFERSON,TOWN OF JEFFERSON WARDS 1-3,33,11,2012,5
JEFFERSON,"TOWN OF KOSHKONONG WARDS 1, 6",33,11,2012,5
JEFFERSON,TOWN OF OAKLAND Wards 1 - 4,33,11,2012,5
JEFFERSON,TOWN OF PALMYRA Wards 1-2,33,11,2012,5
JEFFERSON,TOWN OF SULLIVAN WARDS 1-3,33,11,2012,5
JEFFERSON,VILLAGE OF PALMYRA Wards 1 & 2,33,11,2012,5
JEFFERSON,VILLAGE OF SULLIVAN WARD 1,33,11,2012,5
JEFFERSON,CITY OF FORT ATKINSON WARDS 1-3,33,11,2012,5
JEFFERSON,CITY OF FORT ATKINSON WARDS 4-6,33,11,2012,5
JEFFERSON,CITY OF FORT ATKINSON WARDS 7-9,33,11,2012,5
JEFFERSON,CITY OF JEFFERSON WARDS 1-10,33,11,2012,5
WALWORTH,TOWN OF EAST TROY WARDS 2 & 3,33,11,2012,1
WALWORTH,TOWN OF LA GRANGE Ward 1-3,33,11,2012,1
WALWORTH,TOWN OF TROY Wards 1-3,33,11,2012,1
WALWORTH,VILLAGE OF MUKWONAGO WARD 11,33,11,2012,1
WAUKESHA,TOWN OF EAGLE WARDS 1-4,33,11,2012,1
WAUKESHA,"TOWN OF MUKWONAGO WARDS 1,2,3,7,8,9,10, 11",33,11,2012,1
WAUKESHA,VILLAGE OF EAGLE WARDS 1-2,33,11,2012,1
WAUKESHA,VILLAGE OF MUKWONAGO Wards 1 - 10,33,11,2012,1
FLORENCE,TOWN OF AURORA WARDS 1-3,34,12,2012,7
FLORENCE,TOWN OF COMMONWEALTH WARDS 1-3,34,12,2012,7
FLORENCE,TOWN OF FENCE WARD 1,34,12,2012,7
FLORENCE,TOWN OF FERN WARD 1,34,12,2012,7
FLORENCE,TOWN OF FLORENCE Wards 1-7,34,12,2012,7
FLORENCE,TOWN OF HOMESTEAD WARD 1,34,12,2012,7
FLORENCE,TOWN OF LONG LAKE WARD 1,34,12,2012,7
FLORENCE,TOWN OF TIPLER WARD 1,34,12,2012,7
FOREST,TOWN OF ALVIN WARD 1,34,12,2012,7
FOREST,"TOWN OF ARGONNE WARDS 1, 2, 3",34,12,2012,7
FOREST,TOWN OF ARMSTRONG CREEK WARD 1,34,12,2012,7
FOREST,TOWN OF CASWELL WARD 1,34,12,2012,7
FOREST,"TOWN OF CRANDON WARDS 1, 2, 3",34,12,2012,7
FOREST,TOWN OF HILES WARD 1,34,12,2012,7
FOREST,TOWN OF POPPLE RIVER WARD 1,34,12,2012,7
FOREST,TOWN OF ROSS WARD 1,34,12,2012,7
ONEIDA,TOWN OF CASSIAN Wards 1 & 2,34,12,2012,7
ONEIDA,TOWN OF CRESCENT Wards 1 - 3,34,12,2012,7
ONEIDA,TOWN OF HAZELHURST WARDS 1-2,34,12,2012,7
ONEIDA,TOWN OF LAKE TOMAHAWK Ward 1-2,34,12,2012,7
ONEIDA,TOWN OF MINOCQUA WARDS 1-7,34,12,2012,7
ONEIDA,TOWN OF MONICO WARD 1,34,12,2012,7
ONEIDA,TOWN OF NEWBOLD Ward 1,34,12,2012,7
ONEIDA,TOWN OF NEWBOLD Ward 2.3.4,34,12,2012,7
ONEIDA,TOWN OF PELICAN Ward 1-4,34,12,2012,7
ONEIDA,TOWN OF PIEHL Ward 1,34,12,2012,7
ONEIDA,"TOWN OF PINE LAKE Wards 1, 2, 3 and 4",34,12,2012,7
ONEIDA,TOWN OF STELLA Wards 1-2,34,12,2012,7
ONEIDA,TOWN OF SUGAR CAMP WARDS 1-2,34,12,2012,7
ONEIDA,TOWN OF THREE LAKES WARDS 1-4,34,12,2012,7
ONEIDA,TOWN OF WOODRUFF WARDS 1-3,34,12,2012,7
ONEIDA,CITY OF RHINELANDER Ward 1,34,12,2012,7
ONEIDA,CITY OF RHINELANDER Wards 2-3,34,12,2012,7
ONEIDA,CITY OF RHINELANDER Wards 4-5,34,12,2012,7
ONEIDA,CITY OF RHINELANDER Wards 6-7,34,12,2012,7
ONEIDA,CITY OF RHINELANDER Wards 8-9,34,12,2012,7
ONEIDA,CITY OF RHINELANDER Ward 10,34,12,2012,7
ONEIDA,CITY OF RHINELANDER Wards 11-12,34,12,2012,7
ONEIDA,CITY OF RHINELANDER Wards 13-14,34,12,2012,7
VILAS,TOWN OF ARBOR VITAE Wards 1-7,34,12,2012,7
VILAS,TOWN OF BOULDER JUNCTION Wards 1-2,34,12,2012,7
VILAS,TOWN OF CLOVERLAND Wards 1-2,34,12,2012,7
VILAS,TOWN OF CONOVER Ward 1-2,34,12,2012,7
VILAS,TOWN OF LAND O-LAKES Ward 1,34,12,2012,7
VILAS,TOWN OF LINCOLN Wards 1-5,34,12,2012,7
VILAS,TOWN OF MANITOWISH WATERS Ward 1,34,12,2012,7
VILAS,TOWN OF PHELPS Wards 1-2,34,12,2012,7
VILAS,TOWN OF PLUM LAKE Wards 1-2,34,12,2012,7
VILAS,TOWN OF PRESQUE ISLE Ward 1,34,12,2012,7
VILAS,TOWN OF ST. GERMAIN Wards 1-2,34,12,2012,7
VILAS,TOWN OF WASHINGTON Wards 1-3,34,12,2012,7
VILAS,TOWN OF WINCHESTER Ward 1,34,12,2012,7
VILAS,CITY OF EAGLE RIVER Wards 1-5,34,12,2012,7
LANGLADE,TOWN OF ACKLEY WARD 1,35,12,2012,7
LANGLADE,TOWN OF ANTIGO Wards 1 - 2,35,12,2012,7
LANGLADE,TOWN OF ELCHO Wards 1 - 2,35,12,2012,7
LANGLADE,TOWN OF NEVA Ward 1,35,12,2012,7
LANGLADE,TOWN OF NORWOOD Ward 1,35,12,2012,7
LANGLADE,TOWN OF PARRISH Ward 1,35,12,2012,7
LANGLADE,TOWN OF PECK Ward 1,35,12,2012,7
LANGLADE,TOWN OF POLAR Wards 1 - 2,35,12,2012,7
LANGLADE,TOWN OF PRICE Wards 1 - 2,35,12,2012,7
LANGLADE,TOWN OF ROLLING Wards 1 - 2,35,12,2012,7
LANGLADE,TOWN OF SUMMIT Ward 1,35,12,2012,7
LANGLADE,TOWN OF UPHAM Ward 1,35,12,2012,7
LANGLADE,TOWN OF VILAS Ward 1,35,12,2012,7
LANGLADE,CITY OF ANTIGO Ward 1,35,12,2012,7
LANGLADE,CITY OF ANTIGO Ward 2,35,12,2012,7
LANGLADE,CITY OF ANTIGO Ward 3,35,12,2012,7
LANGLADE,CITY OF ANTIGO Ward 4,35,12,2012,7
LANGLADE,CITY OF ANTIGO Ward 5,35,12,2012,7
LANGLADE,CITY OF ANTIGO Ward 6,35,12,2012,7
LANGLADE,CITY OF ANTIGO Ward 7,35,12,2012,7
LANGLADE,CITY OF ANTIGO Ward 8,35,12,2012,7
LANGLADE,CITY OF ANTIGO Ward 9,35,12,2012,7
LINCOLN,TOWN OF BIRCH WARD 1,35,12,2012,7
LINCOLN,TOWN OF BRADLEY WARDS 1-5,35,12,2012,7
LINCOLN,TOWN OF CORNING WARDS 1-2,35,12,2012,7
LINCOLN,TOWN OF HARDING WARD 1,35,12,2012,7
LINCOLN,TOWN OF HARRISON Ward 1- 3,35,12,2012,7
LINCOLN,TOWN OF KING WARDS 1-2,35,12,2012,7
LINCOLN,TOWN OF MERRILL WARDS 1-7,35,12,2012,7
LINCOLN,TOWN OF PINE RIVER WARDS 1-3,35,12,2012,7
LINCOLN,TOWN OF ROCK FALLS WARDS 1-2,35,12,2012,7
LINCOLN,TOWN OF RUSSELL WARD 1,35,12,2012,7
LINCOLN,TOWN OF SCHLEY WARDS 1-2,35,12,2012,7
LINCOLN,TOWN OF SCOTT WARDS 1-2,35,12,2012,7
LINCOLN,TOWN OF SKANAWAN WARD 1,35,12,2012,7
LINCOLN,TOWN OF SOMO WARD 1,35,12,2012,7
LINCOLN,TOWN OF TOMAHAWK WARD 1,35,12,2012,7
LINCOLN,TOWN OF WILSON WARD 1,35,12,2012,7
LINCOLN,CITY OF MERRILL Wards 1-2,35,12,2012,7
LINCOLN,CITY OF MERRILL Wards 3-4,35,12,2012,7
LINCOLN,CITY OF MERRILL Wards 5-7,35,12,2012,7
LINCOLN,CITY OF MERRILL Wards 8-9,35,12,2012,7
LINCOLN,CITY OF MERRILL Wards 10-12,35,12,2012,7
LINCOLN,CITY OF MERRILL Wards 13-14,35,12,2012,7
LINCOLN,CITY OF MERRILL Wards 15-17,35,12,2012,7
LINCOLN,CITY OF MERRILL Wards 18-19,35,12,2012,7
